StartDate,EndDate,Type,StarDifAprox,EndDifAprox,xStart,yStart,xEnd,yEnd
5/2/2008 11:13,5/2/2008 12:15,bus,500,500,0,0,0,0
5/2/2008 11:25,5/2/2008 12:23,car,500,500,0,0,0,0
5/3/2008 14:37,5/3/2008 15:39,car,8.333333333,0,39.78063333,117.1958,39.90723333,116.4714167
5/5/2008 3:56,5/5/2008 5:02,bike,0.55,0,40.00551667,116.3214833,39.99246667,116.3209833
5/6/2008 5:05,5/6/2008 5:31,bike,0.733333333,0,40.00506667,116.3216,39.98163333,116.3080333
5/6/2008 9:44,5/6/2008 10:51,bike,0.1,0,39.98456667,116.31035,40.00626667,116.3203833
5/10/2008 1:42,5/10/2008 1:49,bike,1.066666667,0,40.00516667,116.3212833,39.99896667,116.3116
5/10/2008 1:49,5/10/2008 2:12,walk,1.15,0,39.99876667,116.3097,39.99856667,116.3090167
5/10/2008 2:12,5/10/2008 2:55,bus,500,0,0,0,39.99305,116.2038833
5/10/2008 2:55,5/10/2008 9:45,walk,3.683333333,0,39.99398333,116.2036667,39.99231667,116.2093667
6/27/2008 1:17,6/27/2008 1:29,bike,0.083333333,0,40.005233,116.32161,39.991952,116.328832
6/27/2008 1:29,6/27/2008 1:59,bus,0.033333333,0,39.99194,116.328843,39.987238,116.416047
6/27/2008 1:59,6/27/2008 2:10,walk,0.033333333,0,39.987241,116.416083,39.986219,116.418637
6/27/2008 5:36,6/27/2008 6:00,bus,0.016666667,0.016666667,39.987183,116.399241,39.991617,116.328502
5/19/2008 16:25,5/19/2008 16:29,walk,0,0,39.9755183,116.3306016,39.9780749,116.3320616
5/21/2008 2:21,5/21/2008 2:25,walk,0,0,39.9779333,116.3324733,39.9764499,116.3307149
5/22/2008 1:30,5/22/2008 1:33,walk,0,0,39.977815,116.3327849,39.976135,116.3309349
5/29/2008 1:55,5/29/2008 1:59,walk,0,0,39.9779849,116.3324616,39.9760833,116.3309816
5/30/2008 12:11,5/30/2008 12:49,bus,0,0,40.0250266,116.5440783,39.9753666,116.3307466
6/3/2008 16:34,6/3/2008 16:38,walk,0,0,39.9756449,116.3310483,39.978655,116.3329866
6/5/2008 16:25,6/5/2008 16:30,walk,0,0,39.9755933,116.3308766,39.9780266,116.3326466
6/12/2008 2:06,6/12/2008 2:07,walk,0,0,39.9777899,116.3326199,39.9777533,116.3317499
6/19/2008 23:03,6/19/2008 23:06,walk,0,0,39.97787,116.33263,39.9769916,116.3307933
6/21/2008 4:46,6/21/2008 4:53,walk,0,0,39.9777499,116.3322516,39.9805433,116.3282449
6/24/2008 1:08,6/24/2008 1:12,walk,0,0,39.9776916,116.3327033,39.9763283,116.3309416
6/24/2008 17:04,6/24/2008 17:08,walk,0,0,39.9757033,116.3310783,39.978195,116.3325166
6/25/2008 2:00,6/25/2008 2:03,walk,0,0,39.9780516,116.3327366,39.97661,116.3309633
6/29/2008 7:23,6/29/2008 10:28,walk,0,0,39.978065,116.332595,39.99267,116.3203449
6/29/2008 11:14,6/29/2008 12:04,walk,0,0,39.9782433,116.33511,39.97626,116.3355949
6/29/2008 16:57,6/29/2008 17:00,walk,0,0,39.9764216,116.3310633,39.9770266,116.3317233
6/30/2008 15:30,6/30/2008 15:30,walk,0,0,39.9756633,116.3308033,39.9755749,116.3307483
7/2/2008 1:55,7/2/2008 1:58,walk,0,0,39.977955,116.3326799,39.9770349,116.3309599
7/2/2008 16:12,7/2/2008 16:16,walk,0,0,39.9760633,116.3309649,39.9779783,116.3328183
7/5/2008 6:54,7/5/2008 6:58,walk,0,0,39.9779116,116.3324099,39.9759116,116.3312416
7/7/2008 2:00,7/7/2008 2:04,walk,0,0,39.977895,116.3325199,39.9766599,116.330765
7/8/2008 2:06,7/8/2008 2:10,walk,0,0,39.9779299,116.3326266,39.9766316,116.3307366
7/10/2008 1:59,7/10/2008 2:00,walk,0,0,39.9779149,116.332565,39.9777,116.3316583
7/10/2008 10:08,7/10/2008 10:10,walk,0,0,39.9778766,116.3320083,39.9774966,116.3313299
7/10/2008 16:49,7/10/2008 16:53,walk,0,0,39.9756833,116.3310549,39.9780166,116.3323933
7/11/2008 2:13,7/11/2008 2:16,walk,0,0,39.9778616,116.3324233,39.9763049,116.3308116
7/11/2008 11:01,7/11/2008 11:02,walk,0,0,39.9799216,116.3258866,39.9799049,116.3258966
7/13/2008 9:37,7/13/2008 9:57,walk,0,0,39.97762,116.3293066,39.9800449,116.3265316
7/15/2008 12:58,7/15/2008 14:47,walk,0,0,39.9754549,116.3308733,39.9756083,116.3309233
7/15/2008 16:57,7/15/2008 17:02,walk,0,0,39.9757216,116.3308366,39.97724,116.3330199
7/16/2008 1:40,7/16/2008 1:44,walk,0,0,39.9778383,116.3326016,39.9769116,116.3310833
7/16/2008 10:19,7/16/2008 11:30,walk,0,0,39.9754466,116.3306066,39.9760583,116.3302099
7/16/2008 13:54,7/16/2008 14:16,walk,0,0,39.9780883,116.3311883,39.9762066,116.3312733
7/16/2008 16:55,7/16/2008 16:59,walk,0,0,39.9757049,116.3314233,39.9777466,116.3326966
7/17/2008 1:42,7/17/2008 1:42,walk,0,0,39.9777883,116.3325683,39.9783549,116.3313999
7/17/2008 17:52,7/17/2008 18:00,walk,0,0,39.9752933,116.3276483,39.9782566,116.3325816
7/18/2008 1:55,7/18/2008 1:58,walk,0,0,39.9779833,116.3320849,39.97619,116.3309083
7/20/2008 16:29,7/20/2008 16:42,walk,0,0,39.9756499,116.3307899,39.9726966,116.3276166
7/22/2008 2:05,7/22/2008 2:17,walk,0,0,39.9719199,116.3244666,39.9757816,116.3310049
7/22/2008 17:06,7/22/2008 17:17,walk,0,0,39.9753316,116.3299683,39.9726033,116.3253866
7/24/2008 1:51,7/24/2008 2:02,walk,0,0,39.9722983,116.3246133,39.9757216,116.3308916
7/24/2008 16:25,7/24/2008 16:29,walk,0,0,39.9747949,116.3273066,39.9726866,116.326505
7/25/2008 1:50,7/25/2008 2:02,walk,0,0,39.9714849,116.3249749,39.9757666,116.3309366
7/25/2008 16:17,7/25/2008 16:17,walk,0,0,39.9750599,116.3287866,39.9769216,116.3287666
7/29/2008 16:03,7/29/2008 16:16,walk,0,0,39.9757183,116.3308183,39.9727933,116.3258699
7/30/2008 2:03,7/30/2008 2:10,walk,0,0,39.972655,116.3273633,39.9757533,116.3308466
7/30/2008 16:42,7/30/2008 16:55,walk,0,0,39.975625,116.3307483,39.9722966,116.3256366
7/31/2008 1:54,7/31/2008 2:05,walk,0,0,39.9724066,116.3245633,39.9757516,116.3312049
7/31/2008 16:20,7/31/2008 16:31,walk,0,0,39.97563,116.3302166,40.0013566,116.3439233
8/1/2008 2:04,8/1/2008 2:11,walk,0,0,39.9727316,116.3273549,39.9758316,116.3307133
8/2/2008 6:38,8/2/2008 6:38,walk,0,0,39.9710316,116.3248633,39.9711666,116.3248466
8/3/2008 5:45,8/3/2008 6:08,walk,0,6.683333333,39.9721983,116.3245749,40.0782266,116.3211816
8/3/2008 16:05,8/3/2008 16:05,walk,0.016666667,0,39.97521,116.3290233,39.97536,116.3288166
8/4/2008 2:14,8/4/2008 2:28,walk,0.016666667,0,39.97179,116.32495,39.9757766,116.3309566
6/26/2007 11:32,6/26/2007 11:40,bus,500,500,0,0,0,0
3/28/2008 14:52,3/28/2008 15:59,train,500,500,0,0,0,0
3/28/2008 16:00,3/28/2008 22:02,train,500,500,0,0,0,0
3/29/2008 1:27,3/29/2008 15:59,train,500,500,0,0,0,0
3/29/2008 16:00,3/30/2008 15:59,train,500,500,0,0,0,0
3/30/2008 16:00,3/31/2008 3:13,train,500,500,0,0,0,0
3/31/2008 4:17,3/31/2008 15:31,train,500,500,0,0,0,0
3/31/2008 16:00,3/31/2008 16:09,taxi,500,500,0,0,0,0
3/31/2008 17:26,4/1/2008 0:35,train,500,500,0,0,0,0
4/1/2008 0:48,4/1/2008 0:59,taxi,500,500,0,0,0,0
4/1/2008 1:00,4/1/2008 1:08,walk,500,500,0,0,0,0
4/1/2008 3:46,4/1/2008 3:54,taxi,500,500,0,0,0,0
4/1/2008 4:15,4/1/2008 11:06,train,500,500,0,0,0,0
4/1/2008 11:22,4/1/2008 11:28,taxi,500,500,0,0,0,0
4/1/2008 11:30,4/1/2008 11:35,walk,500,500,0,0,0,0
4/2/2008 6:09,4/2/2008 6:28,walk,500,500,0,0,0,0
4/2/2008 6:30,4/2/2008 6:34,taxi,500,500,0,0,0,0
4/2/2008 11:24,4/2/2008 11:50,bus,500,500,0,0,0,0
4/3/2008 1:07,4/3/2008 11:31,train,500,500,0,0,0,0
4/3/2008 11:32,4/3/2008 11:46,walk,500,500,0,0,0,0
4/3/2008 11:47,4/3/2008 11:55,taxi,500,500,0,0,0,0
4/3/2008 11:56,4/3/2008 12:06,walk,500,500,0,0,0,0
4/3/2008 13:55,4/3/2008 14:01,taxi,500,500,0,0,0,0
4/3/2008 15:31,4/3/2008 15:59,train,500,500,0,0,0,0
4/3/2008 16:00,4/4/2008 4:13,train,500,500,0,0,0,0
4/4/2008 4:27,4/4/2008 4:30,walk,500,500,0,0,0,0
4/4/2008 4:31,4/4/2008 5:03,taxi,500,500,0,0,0,0
4/4/2008 7:16,4/4/2008 7:53,taxi,500,500,0,0,0,0
4/4/2008 8:49,4/4/2008 15:59,train,500,500,0,0,0,0
4/4/2008 16:00,4/5/2008 3:31,train,500,500,0,0,0,0
4/5/2008 11:22,4/5/2008 15:59,train,500,500,0,0,0,0
4/5/2008 16:00,4/6/2008 1:20,train,500,500,0,0,0,0
4/6/2008 1:25,4/6/2008 1:27,walk,500,500,0,0,0,0
4/6/2008 3:05,4/6/2008 4:58,train,500,500,0,0,0,0
4/6/2008 6:14,4/6/2008 9:19,train,500,500,0,0,0,0
4/6/2008 9:30,4/6/2008 10:21,bus,500,500,0,0,0,0
5/18/2008 7:24,5/18/2008 8:03,bus,500,500,0,0,0,0
5/19/2008 5:50,5/19/2008 7:48,bus,500,500,0,0,0,0
6/13/2008 21:18,6/13/2008 21:31,walk,500,500,0,0,0,0
6/13/2008 21:42,6/13/2008 21:43,walk,500,500,0,0,0,0
6/13/2008 21:44,6/13/2008 21:46,walk,500,500,0,0,0,0
6/15/2008 22:16,6/15/2008 23:17,train,500,500,0,0,0,0
6/16/2008 1:29,6/16/2008 2:03,bus,500,500,0,0,0,0
6/16/2008 2:31,6/16/2008 2:33,walk,500,500,0,0,0,0
6/16/2008 2:37,6/16/2008 2:38,walk,500,500,0,0,0,0
6/16/2008 2:39,6/16/2008 2:40,walk,500,500,0,0,0,0
6/16/2008 2:45,6/16/2008 2:49,walk,500,500,0,0,0,0
6/16/2008 3:29,6/16/2008 3:30,walk,500,500,0,0,0,0
6/16/2008 3:38,6/16/2008 3:39,walk,500,500,0,0,0,0
6/16/2008 3:43,6/16/2008 3:44,walk,500,500,0,0,0,0
6/16/2008 6:56,6/16/2008 7:11,walk,500,500,0,0,0,0
6/16/2008 9:48,6/16/2008 10:29,train,500,500,0,0,0,0
6/16/2008 10:34,6/16/2008 10:48,walk,500,500,0,0,0,0
6/17/2008 9:44,6/17/2008 10:16,bus,500,500,0,0,0,0
6/17/2008 10:53,6/17/2008 11:00,walk,500,500,0,0,0,0
6/17/2008 11:08,6/17/2008 12:22,train,500,500,0,0,0,0
6/17/2008 12:22,6/17/2008 12:29,walk,500,500,0,0,0,0
6/17/2008 12:30,6/17/2008 12:37,taxi,500,500,0,0,0,0
6/18/2008 0:34,6/18/2008 0:39,walk,500,500,0,0,0,0
6/18/2008 0:40,6/18/2008 0:53,taxi,500,500,0,0,0,0
6/18/2008 1:10,6/18/2008 3:23,train,500,500,0,0,0,0
6/18/2008 3:44,6/18/2008 3:52,walk,500,500,0,0,0,0
6/18/2008 3:58,6/18/2008 4:12,bus,500,500,0,0,0,0
6/18/2008 4:46,6/18/2008 4:54,subway,500,500,0,0,0,0
6/18/2008 5:13,6/18/2008 5:15,bus,500,500,0,0,0,0
6/18/2008 12:10,6/18/2008 12:20,walk,500,500,0,0,0,0
6/18/2008 12:33,6/18/2008 13:23,bus,500,500,0,0,0,0
6/18/2008 13:28,6/18/2008 13:32,bus,500,500,0,0,0,0
6/18/2008 13:32,6/18/2008 13:42,walk,500,500,0,0,0,0
6/18/2008 14:33,6/18/2008 14:39,walk,500,500,0,0,0,0
6/18/2008 14:47,6/18/2008 15:05,bus,500,500,0,0,0,0
6/18/2008 15:05,6/18/2008 15:11,walk,500,500,0,0,0,0
6/18/2008 15:30,6/18/2008 15:59,train,500,500,0,0,0,0
6/18/2008 16:00,6/18/2008 23:51,train,500,500,0,0,0,0
6/19/2008 0:04,6/19/2008 4:28,train,500,500,0,0,0,0
6/19/2008 10:04,6/19/2008 10:35,walk,500,500,0,0,0,0
6/19/2008 12:50,6/19/2008 15:59,train,500,500,0,0,0,0
6/19/2008 16:00,6/19/2008 23:02,train,500,500,0,0,0,0
6/19/2008 23:22,6/20/2008 1:12,train,500,500,0,0,0,0
6/20/2008 1:30,6/20/2008 1:37,walk,500,500,0,0,0,0
6/20/2008 4:06,6/20/2008 5:04,train,500,500,0,0,0,0
6/20/2008 7:56,6/20/2008 8:54,train,500,500,0,0,0,0
6/20/2008 10:53,6/20/2008 12:54,train,500,500,0,0,0,0
6/20/2008 12:56,6/20/2008 13:01,walk,500,500,0,0,0,0
6/20/2008 13:02,6/20/2008 13:11,taxi,500,500,0,0,0,0
6/28/2008 7:13,6/28/2008 7:33,taxi,500,500,0,0,0,0
6/28/2008 7:33,6/28/2008 7:36,walk,500,500,0,0,0,0
6/28/2008 12:31,6/28/2008 12:42,taxi,500,500,0,0,0,0
6/28/2008 16:08,6/28/2008 16:15,walk,500,500,0,0,0,0
6/28/2008 16:19,6/28/2008 16:27,taxi,500,500,0,0,0,0
8/1/2008 2:35,8/1/2008 2:45,walk,500,500,0,0,0,0
8/1/2008 2:51,8/1/2008 3:37,subway,500,500,0,0,0,0
8/1/2008 3:59,8/1/2008 4:30,subway,500,500,0,0,0,0
8/1/2008 5:20,8/1/2008 7:03,airplane,500,500,0,0,0,0
8/1/2008 7:05,8/1/2008 7:12,walk,500,500,0,0,0,0
8/1/2008 7:17,8/1/2008 8:06,bus,500,500,0,0,0,0
8/1/2008 8:08,8/1/2008 8:13,walk,500,500,0,0,0,0
8/1/2008 8:16,8/1/2008 8:20,walk,500,500,0,0,0,0
8/1/2008 8:29,8/1/2008 10:03,train,500,500,0,0,0,0
8/1/2008 10:03,8/1/2008 10:09,walk,500,500,0,0,0,0
8/1/2008 11:10,8/1/2008 11:15,walk,500,500,0,0,0,0
8/1/2008 11:16,8/1/2008 15:05,train,500,500,0,0,0,0
8/1/2008 15:18,8/1/2008 15:59,train,500,500,0,0,0,0
8/16/2008 12:19,8/16/2008 12:31,bike,500,500,0,0,0,0
8/16/2008 12:31,8/16/2008 12:52,walk,500,500,0,0,0,0
8/16/2008 23:53,8/17/2008 0:00,walk,500,500,0,0,0,0
8/17/2008 0:00,8/17/2008 0:21,bus,500,500,0,0,0,0
8/17/2008 0:21,8/17/2008 0:58,walk,500,500,0,0,0,0
8/17/2008 6:20,8/17/2008 6:30,bus,500,500,0,0,0,0
8/17/2008 6:30,8/17/2008 7:57,walk,500,500,0,0,0,0
8/17/2008 7:57,8/17/2008 8:34,walk,500,500,0,0,0,0
8/17/2008 11:04,8/17/2008 11:25,bus,500,500,0,0,0,0
8/17/2008 11:25,8/17/2008 11:34,walk,500,500,0,0,0,0
8/17/2008 13:31,8/17/2008 13:40,bike,500,500,0,0,0,0
8/18/2008 0:02,8/18/2008 0:06,walk,500,500,0,0,0,0
8/18/2008 0:06,8/18/2008 0:32,bus,500,500,0,0,0,0
8/18/2008 10:33,8/18/2008 10:49,walk,500,500,0,0,0,0
8/18/2008 10:49,8/18/2008 11:19,bus,500,500,0,0,0,0
8/18/2008 11:19,8/18/2008 11:35,bike,500,500,0,0,0,0
8/20/2008 0:05,8/20/2008 0:23,bus,500,500,0,0,0,0
8/20/2008 6:13,8/20/2008 6:38,bus,500,500,0,0,0,0
8/20/2008 6:38,8/20/2008 7:51,walk,500,500,0,0,0,0
8/20/2008 7:51,8/20/2008 8:22,bus,500,500,0,0,0,0
8/20/2008 8:22,8/20/2008 8:27,walk,500,500,0,0,0,0
8/20/2008 10:47,8/20/2008 10:58,walk,500,500,0,0,0,0
8/20/2008 10:58,8/20/2008 11:24,bus,500,500,0,0,0,0
8/20/2008 11:24,8/20/2008 11:33,bike,500,500,0,0,0,0
8/20/2008 11:33,8/20/2008 12:37,walk,500,500,0,0,0,0
8/21/2008 10:55,8/21/2008 11:48,bus,500,500,0,0,0,0
8/21/2008 11:48,8/21/2008 12:04,bike,500,500,0,0,0,0
8/23/2008 11:54,8/23/2008 12:05,bike,500,500,0,0,0,0
8/23/2008 13:18,8/23/2008 13:28,bike,500,500,0,0,0,0
8/23/2008 13:28,8/23/2008 13:38,run,500,500,0,0,0,0
8/23/2008 13:38,8/23/2008 13:41,walk,500,500,0,0,0,0
8/23/2008 13:41,8/23/2008 13:55,bike,500,500,0,0,0,0
8/24/2008 0:17,8/24/2008 1:15,bus,500,500,0,0,0,0
8/24/2008 1:15,8/24/2008 1:31,walk,500,500,0,0,0,0
8/24/2008 2:14,8/24/2008 4:03,walk,500,500,0,0,0,0
8/24/2008 4:03,8/24/2008 4:53,bus,500,500,0,0,0,0
8/24/2008 4:53,8/24/2008 4:56,walk,500,500,0,0,0,0
8/24/2008 6:23,8/24/2008 6:34,walk,500,500,0,0,0,0
8/24/2008 6:34,8/24/2008 8:11,bus,500,500,0,0,0,0
8/24/2008 10:43,8/24/2008 10:56,bike,500,500,0,0,0,0
8/24/2008 12:02,8/24/2008 12:11,bike,500,500,0,0,0,0
8/25/2008 6:34,8/25/2008 6:38,bike,500,500,0,0,0,0
8/25/2008 8:40,8/25/2008 8:58,bike,500,500,0,0,0,0
8/25/2008 10:05,8/25/2008 10:27,walk,500,500,0,0,0,0
8/25/2008 11:48,8/25/2008 11:54,bike,500,500,0,0,0,0
8/26/2008 1:23,8/26/2008 1:42,bike,500,500,0,0,0,0
8/26/2008 10:17,8/26/2008 10:36,bike,500,500,0,0,0,0
8/27/2008 10:21,8/27/2008 10:50,bike,500,500,0,0,0,0
8/28/2008 0:48,8/28/2008 1:00,bike,500,500,0,0,0,0
8/28/2008 10:21,8/28/2008 10:34,bike,500,500,0,0,0,0
8/29/2008 0:47,8/29/2008 1:07,bike,500,500,0,0,0,0
8/29/2008 9:33,8/29/2008 9:50,bike,500,500,0,0,0,0
8/29/2008 10:13,8/29/2008 10:29,bus,500,500,0,0,0,0
8/29/2008 15:13,8/29/2008 15:59,walk,500,500,0,0,0,0
8/30/2008 15:12,8/30/2008 15:28,bike,500,500,0,0,0,0
8/31/2008 16:15,8/31/2008 16:33,bike,500,500,0,0,0,0
9/15/2008 23:09,9/15/2008 23:39,train,500,500,0,0,0,0
9/15/2008 23:54,9/16/2008 0:02,bus,500,500,0,0,0,0
9/16/2008 0:02,9/16/2008 0:07,walk,500,500,0,0,0,0
9/16/2008 0:10,9/16/2008 0:28,bus,500,500,0,0,0,0
9/16/2008 0:28,9/16/2008 0:30,walk,500,500,0,0,0,0
9/16/2008 0:32,9/16/2008 0:32,walk,500,500,0,0,0,0
9/16/2008 0:55,9/16/2008 0:57,walk,500,500,0,0,0,0
9/16/2008 0:58,9/16/2008 1:07,subway,500,500,0,0,0,0
9/16/2008 1:09,9/16/2008 1:12,walk,500,500,0,0,0,0
9/16/2008 11:42,9/16/2008 11:46,walk,500,500,0,0,0,0
9/16/2008 11:49,9/16/2008 12:03,subway,500,500,0,0,0,0
9/16/2008 12:06,9/16/2008 12:08,walk,500,500,0,0,0,0
9/16/2008 12:29,9/16/2008 12:38,taxi,500,500,0,0,0,0
9/16/2008 13:14,9/16/2008 13:51,train,500,500,0,0,0,0
9/16/2008 13:56,9/16/2008 13:57,walk,500,500,0,0,0,0
9/16/2008 14:04,9/16/2008 14:06,walk,500,500,0,0,0,0
9/16/2008 14:56,9/16/2008 14:58,taxi,500,500,0,0,0,0
9/16/2008 22:12,9/16/2008 22:13,taxi,500,500,0,0,0,0
9/16/2008 22:13,9/16/2008 22:15,walk,500,500,0,0,0,0
9/16/2008 22:39,9/16/2008 23:15,train,500,500,0,0,0,0
9/16/2008 23:21,9/17/2008 0:04,taxi,500,500,0,0,0,0
9/17/2008 10:15,9/17/2008 10:33,bus,500,500,0,0,0,0
9/17/2008 10:36,9/17/2008 10:42,bus,500,500,0,0,0,0
9/17/2008 10:42,9/17/2008 10:44,walk,500,500,0,0,0,0
9/17/2008 11:04,9/17/2008 11:35,train,500,500,0,0,0,0
9/17/2008 11:43,9/17/2008 11:45,taxi,500,500,0,0,0,0
9/17/2008 22:56,9/17/2008 23:01,bus,500,500,0,0,0,0
9/17/2008 23:02,9/17/2008 23:07,walk,500,500,0,0,0,0
9/17/2008 23:24,9/17/2008 23:55,train,500,500,0,0,0,0
9/17/2008 23:59,9/18/2008 0:14,taxi,500,500,0,0,0,0
9/18/2008 0:35,9/18/2008 0:37,walk,500,500,0,0,0,0
9/18/2008 0:41,9/18/2008 0:50,subway,500,500,0,0,0,0
9/18/2008 0:53,9/18/2008 0:57,walk,500,500,0,0,0,0
9/18/2008 10:43,9/18/2008 10:53,subway,500,500,0,0,0,0
9/18/2008 10:56,9/18/2008 10:57,walk,500,500,0,0,0,0
9/18/2008 11:15,9/18/2008 11:17,walk,500,500,0,0,0,0
9/18/2008 11:19,9/18/2008 11:24,bus,500,500,0,0,0,0
9/18/2008 11:26,9/18/2008 11:31,bus,500,500,0,0,0,0
9/18/2008 11:44,9/18/2008 11:54,bus,500,500,0,0,0,0
9/18/2008 11:54,9/18/2008 11:59,walk,500,500,0,0,0,0
9/18/2008 23:44,9/19/2008 0:15,train,500,500,0,0,0,0
9/19/2008 0:24,9/19/2008 0:39,bus,500,500,0,0,0,0
9/19/2008 0:45,9/19/2008 1:20,taxi,500,500,0,0,0,0
9/19/2008 10:42,9/19/2008 10:45,walk,500,500,0,0,0,0
9/19/2008 10:46,9/19/2008 10:56,subway,500,500,0,0,0,0
9/19/2008 11:00,9/19/2008 11:01,walk,500,500,0,0,0,0
9/19/2008 11:20,9/19/2008 11:22,walk,500,500,0,0,0,0
9/19/2008 11:24,9/19/2008 11:38,bus,500,500,0,0,0,0
9/19/2008 11:50,9/19/2008 12:02,bus,500,500,0,0,0,0
9/19/2008 12:02,9/19/2008 12:03,walk,500,500,0,0,0,0
9/19/2008 12:24,9/19/2008 12:55,train,500,500,0,0,0,0
9/19/2008 13:06,9/19/2008 13:09,walk,500,500,0,0,0,0
9/21/2008 22:24,9/21/2008 22:55,train,500,500,0,0,0,0
9/21/2008 23:01,9/21/2008 23:36,taxi,500,500,0,0,0,0
9/21/2008 23:58,9/22/2008 0:07,subway,500,500,0,0,0,0
9/22/2008 11:14,9/22/2008 11:24,subway,500,500,0,0,0,0
9/22/2008 11:47,9/22/2008 11:58,taxi,500,500,0,0,0,0
9/22/2008 12:24,9/22/2008 12:54,train,500,500,0,0,0,0
9/22/2008 13:05,9/22/2008 13:07,walk,500,500,0,0,0,0
9/22/2008 13:48,9/22/2008 13:59,walk,500,500,0,0,0,0
9/22/2008 23:24,9/22/2008 23:54,train,500,500,0,0,0,0
9/23/2008 0:00,9/23/2008 0:35,taxi,500,500,0,0,0,0
9/23/2008 0:58,9/23/2008 1:07,subway,500,500,0,0,0,0
9/23/2008 1:09,9/23/2008 1:13,walk,500,500,0,0,0,0
9/23/2008 12:18,9/23/2008 12:27,subway,500,500,0,0,0,0
9/23/2008 12:44,9/23/2008 12:56,taxi,500,500,0,0,0,0
9/23/2008 13:14,9/23/2008 13:50,train,500,500,0,0,0,0
9/23/2008 14:12,9/23/2008 14:13,walk,500,500,0,0,0,0
9/23/2008 14:27,9/23/2008 14:31,bus,500,500,0,0,0,0
9/23/2008 23:14,9/23/2008 23:16,taxi,500,500,0,0,0,0
9/23/2008 23:24,9/23/2008 23:55,train,500,500,0,0,0,0
9/24/2008 0:00,9/24/2008 0:58,taxi,500,500,0,0,0,0
9/24/2008 1:22,9/24/2008 1:32,subway,500,500,0,0,0,0
9/24/2008 1:33,9/24/2008 1:37,walk,500,500,0,0,0,0
9/24/2008 11:34,9/24/2008 11:39,taxi,500,500,0,0,0,0
9/24/2008 11:41,9/24/2008 11:43,walk,500,500,0,0,0,0
9/24/2008 12:45,9/24/2008 12:52,subway,500,500,0,0,0,0
9/24/2008 12:55,9/24/2008 12:56,walk,500,500,0,0,0,0
9/24/2008 13:13,9/24/2008 13:27,taxi,500,500,0,0,0,0
9/24/2008 13:39,9/24/2008 14:09,train,500,500,0,0,0,0
9/24/2008 14:18,9/24/2008 14:20,taxi,500,500,0,0,0,0
9/24/2008 23:13,9/24/2008 23:18,taxi,500,500,0,0,0,0
9/24/2008 23:24,9/24/2008 23:55,train,500,500,0,0,0,0
9/24/2008 23:59,9/25/2008 0:25,taxi,500,500,0,0,0,0
9/25/2008 0:49,9/25/2008 0:58,subway,500,500,0,0,0,0
9/25/2008 1:00,9/25/2008 1:03,walk,500,500,0,0,0,0
9/25/2008 10:42,9/25/2008 11:00,taxi,500,500,0,0,0,0
9/25/2008 11:14,9/25/2008 11:44,train,500,500,0,0,0,0
9/25/2008 11:54,9/25/2008 11:57,taxi,500,500,0,0,0,0
9/25/2008 23:09,9/25/2008 23:39,train,500,500,0,0,0,0
9/25/2008 23:57,9/26/2008 0:28,taxi,500,500,0,0,0,0
9/26/2008 0:53,9/26/2008 1:01,subway,500,500,0,0,0,0
9/26/2008 1:03,9/26/2008 1:07,walk,500,500,0,0,0,0
9/26/2008 10:53,9/26/2008 11:02,subway,500,500,0,0,0,0
9/26/2008 11:04,9/26/2008 11:05,walk,500,500,0,0,0,0
9/26/2008 11:27,9/26/2008 11:42,taxi,500,500,0,0,0,0
9/26/2008 12:05,9/26/2008 12:35,train,500,500,0,0,0,0
9/26/2008 12:41,9/26/2008 12:49,train,500,500,0,0,0,0
9/26/2008 12:50,9/26/2008 12:55,walk,500,500,0,0,0,0
9/26/2008 12:55,9/26/2008 13:05,taxi,500,500,0,0,0,0
9/26/2008 13:09,9/26/2008 13:13,walk,500,500,0,0,0,0
9/26/2008 23:24,9/27/2008 0:25,train,500,500,0,0,0,0
9/27/2008 0:30,9/27/2008 0:58,taxi,500,500,0,0,0,0
9/27/2008 1:13,9/27/2008 1:22,subway,500,500,0,0,0,0
9/27/2008 1:23,9/27/2008 1:26,walk,500,500,0,0,0,0
9/27/2008 11:42,9/27/2008 12:29,car,500,500,0,0,0,0
9/27/2008 12:44,9/27/2008 13:14,train,500,500,0,0,0,0
9/27/2008 13:20,9/27/2008 13:23,walk,500,500,0,0,0,0
9/27/2008 13:30,9/27/2008 13:35,bus,500,500,0,0,0,0
9/27/2008 23:22,9/27/2008 23:24,taxi,500,500,0,0,0,0
9/27/2008 23:44,9/28/2008 0:14,train,500,500,0,0,0,0
9/28/2008 0:19,9/28/2008 0:40,taxi,500,500,0,0,0,0
9/28/2008 1:04,9/28/2008 1:13,subway,500,500,0,0,0,0
9/28/2008 1:16,9/28/2008 1:19,walk,500,500,0,0,0,0
9/28/2008 12:06,9/28/2008 12:15,subway,500,500,0,0,0,0
9/28/2008 12:18,9/28/2008 12:20,walk,500,500,0,0,0,0
9/28/2008 12:47,9/28/2008 12:49,walk,500,500,0,0,0,0
9/28/2008 13:29,9/28/2008 15:59,train,500,500,0,0,0,0
9/28/2008 16:00,9/29/2008 7:16,train,500,500,0,0,0,0
9/29/2008 7:16,9/29/2008 7:36,walk,500,500,0,0,0,0
9/29/2008 8:22,9/29/2008 11:22,train,500,500,0,0,0,0
9/29/2008 11:23,9/29/2008 11:28,walk,500,500,0,0,0,0
